"","subj.id","condition","trial","order","order2","subject_name","age","sex","z.age","z.trial","z.order","condition.dummy","order.dummy","condition.c","order.c","correct"
"194","subj.2","control",7,"test_first",2,"AliKaka",20,"Male",-0.536175979854142,0.144652646404717,0.998697067850574,0,1,-0.5,0.5,0
"195","subj.3","control",7,"control_first",1,"Nyankuru",29,"Male",0.842562254056509,0.144652646404717,-0.998697067850574,0,0,-0.5,-0.5,0
"196","subj.4","control",7,"test_first",2,"Roy",12,"Male",-1.76172107666361,0.144652646404717,0.998697067850574,0,1,-0.5,0.5,0
"197","subj.5","control",7,"control_first",1,"Tess",27,"Female",0.536175979854142,0.144652646404717,-0.998697067850574,0,0,-0.5,-0.5,1
"198","subj.6","control",7,"test_first",2,"Uruhara",30,"Male",0.995755391157692,0.144652646404717,0.998697067850574,0,1,-0.5,0.5,0
"199","subj.7","control",7,"control_first",1,"William",19,"Male",-0.689369116955325,0.144652646404717,-0.998697067850574,0,0,-0.5,-0.5,0
"200","subj.8","control",7,"test_first",2,"Akela",31,"Female",1.14894852825888,0.144652646404717,0.998697067850574,0,1,-0.5,0.5,1
"201","subj.9","control",7,"control_first",1,"Mary",15,"Female",-1.30214166536006,0.144652646404717,-0.998697067850574,0,0,-0.5,-0.5,0
"202","subj.10","control",7,"control_first",1,"Amizero",30,"Female",0.995755391157692,0.144652646404717,-0.998697067850574,0,0,-0.5,-0.5,0
"203","subj.11","control",7,"test_first",2,"Bahati",26,"Female",0.382982842752958,0.144652646404717,0.998697067850574,0,1,-0.5,0.5,0
"204","subj.12","control",7,"control_first",1,"Chipie",28,"Female",0.689369116955325,0.144652646404717,-0.998697067850574,0,0,-0.5,-0.5,1
"205","subj.13","control",7,"test_first",2,"Amahirwe",20,"Male",-0.536175979854142,0.144652646404717,0.998697067850574,0,1,-0.5,0.5,1
"206","subj.14","control",7,"control_first",1,"Dufa",28,"Female",0.689369116955325,0.144652646404717,-0.998697067850574,0,0,-0.5,-0.5,0
"207","subj.15","control",7,"test_first",2,"Jane",15,"Female",-1.30214166536006,0.144652646404717,0.998697067850574,0,1,-0.5,0.5,0
"208","subj.16","control",7,"control_first",1,"Joy",15,"Female",-1.30214166536006,0.144652646404717,-0.998697067850574,0,0,-0.5,-0.5,0
"209","subj.1","test",7,"test_first",1,"Akela",31,"Female",1.14894852825888,0.144652646404717,-0.998697067850574,1,1,0.5,0.5,0
"210","subj.2","test",7,"test_first",1,"AliKaka",20,"Male",-0.536175979854142,0.144652646404717,-0.998697067850574,1,1,0.5,0.5,0
"211","subj.3","test",7,"control_first",2,"Nyankuru",29,"Male",0.842562254056509,0.144652646404717,0.998697067850574,1,0,0.5,-0.5,1
"212","subj.4","test",7,"test_first",1,"Roy",12,"Male",-1.76172107666361,0.144652646404717,-0.998697067850574,1,1,0.5,0.5,0
"213","subj.5","test",7,"control_first",2,"Tess",27,"Female",0.536175979854142,0.144652646404717,0.998697067850574,1,0,0.5,-0.5,0
"214","subj.6","test",7,"test_first",1,"Uruhara",30,"Male",0.995755391157692,0.144652646404717,-0.998697067850574,1,1,0.5,0.5,0
"215","subj.7","test",7,"control_first",2,"William",19,"Male",-0.689369116955325,0.144652646404717,0.998697067850574,1,0,0.5,-0.5,0
"216","subj.8","test",7,"test_first",1,"Akela",31,"Female",1.14894852825888,0.144652646404717,-0.998697067850574,1,1,0.5,0.5,1
"217","subj.9","test",7,"control_first",2,"Mary",15,"Female",-1.30214166536006,0.144652646404717,0.998697067850574,1,0,0.5,-0.5,0
"218","subj.10","test",7,"control_first",2,"Amizero",30,"Female",0.995755391157692,0.144652646404717,0.998697067850574,1,0,0.5,-0.5,0
"219","subj.11","test",7,"test_first",1,"Bahati",26,"Female",0.382982842752958,0.144652646404717,-0.998697067850574,1,1,0.5,0.5,1
"220","subj.12","test",7,"control_first",2,"Chipie",28,"Female",0.689369116955325,0.144652646404717,0.998697067850574,1,0,0.5,-0.5,1
"221","subj.13","test",7,"test_first",1,"Amahirwe",20,"Male",-0.536175979854142,0.144652646404717,-0.998697067850574,1,1,0.5,0.5,1
"222","subj.14","test",7,"control_first",2,"Dufa",28,"Female",0.689369116955325,0.144652646404717,0.998697067850574,1,0,0.5,-0.5,1
"223","subj.15","test",7,"test_first",1,"Jane",15,"Female",-1.30214166536006,0.144652646404717,-0.998697067850574,1,1,0.5,0.5,0
"224","subj.16","test",7,"control_first",2,"Joy",15,"Female",-1.30214166536006,0.144652646404717,0.998697067850574,1,0,0.5,-0.5,1
"225","subj.1","control",8,"test_first",2,"Akela",31,"Female",1.14894852825888,0.433957939214151,0.998697067850574,0,1,-0.5,0.5,0
"226","subj.2","control",8,"test_first",2,"AliKaka",20,"Male",-0.536175979854142,0.433957939214151,0.998697067850574,0,1,-0.5,0.5,0
"227","subj.3","control",8,"control_first",1,"Nyankuru",29,"Male",0.842562254056509,0.433957939214151,-0.998697067850574,0,0,-0.5,-0.5,0
"228","subj.4","control",8,"test_first",2,"Roy",12,"Male",-1.76172107666361,0.433957939214151,0.998697067850574,0,1,-0.5,0.5,1
"229","subj.5","control",8,"control_first",1,"Tess",27,"Female",0.536175979854142,0.433957939214151,-0.998697067850574,0,0,-0.5,-0.5,1
"230","subj.6","control",8,"test_first",2,"Uruhara",30,"Male",0.995755391157692,0.433957939214151,0.998697067850574,0,1,-0.5,0.5,1
"231","subj.7","control",8,"control_first",1,"William",19,"Male",-0.689369116955325,0.433957939214151,-0.998697067850574,0,0,-0.5,-0.5,0
"232","subj.8","control",8,"test_first",2,"Akela",31,"Female",1.14894852825888,0.433957939214151,0.998697067850574,0,1,-0.5,0.5,1
"233","subj.9","control",8,"control_first",1,"Mary",15,"Female",-1.30214166536006,0.433957939214151,-0.998697067850574,0,0,-0.5,-0.5,0
"234","subj.10","control",8,"control_first",1,"Amizero",30,"Female",0.995755391157692,0.433957939214151,-0.998697067850574,0,0,-0.5,-0.5,1
"235","subj.11","control",8,"test_first",2,"Bahati",26,"Female",0.382982842752958,0.433957939214151,0.998697067850574,0,1,-0.5,0.5,1
"236","subj.12","control",8,"control_first",1,"Chipie",28,"Female",0.689369116955325,0.433957939214151,-0.998697067850574,0,0,-0.5,-0.5,0
"237","subj.13","control",8,"test_first",2,"Amahirwe",20,"Male",-0.536175979854142,0.433957939214151,0.998697067850574,0,1,-0.5,0.5,0
"238","subj.14","control",8,"control_first",1,"Dufa",28,"Female",0.689369116955325,0.433957939214151,-0.998697067850574,0,0,-0.5,-0.5,1
"239","subj.15","control",8,"test_first",2,"Jane",15,"Female",-1.30214166536006,0.433957939214151,0.998697067850574,0,1,-0.5,0.5,0
"240","subj.16","control",8,"control_first",1,"Joy",15,"Female",-1.30214166536006,0.433957939214151,-0.998697067850574,0,0,-0.5,-0.5,0
"241","subj.1","test",8,"test_first",1,"Akela",31,"Female",1.14894852825888,0.433957939214151,-0.998697067850574,1,1,0.5,0.5,0
"242","subj.2","test",8,"test_first",1,"AliKaka",20,"Male",-0.536175979854142,0.433957939214151,-0.998697067850574,1,1,0.5,0.5,1
"243","subj.3","test",8,"control_first",2,"Nyankuru",29,"Male",0.842562254056509,0.433957939214151,0.998697067850574,1,0,0.5,-0.5,0
"244","subj.4","test",8,"test_first",1,"Roy",12,"Male",-1.76172107666361,0.433957939214151,-0.998697067850574,1,1,0.5,0.5,0
"245","subj.5","test",8,"control_first",2,"Tess",27,"Female",0.536175979854142,0.433957939214151,0.998697067850574,1,0,0.5,-0.5,1
"246","subj.6","test",8,"test_first",1,"Uruhara",30,"Male",0.995755391157692,0.433957939214151,-0.998697067850574,1,1,0.5,0.5,0
"247","subj.7","test",8,"control_first",2,"William",19,"Male",-0.689369116955325,0.433957939214151,0.998697067850574,1,0,0.5,-0.5,0
"248","subj.8","test",8,"test_first",1,"Akela",31,"Female",1.14894852825888,0.433957939214151,-0.998697067850574,1,1,0.5,0.5,1
"249","subj.9","test",8,"control_first",2,"Mary",15,"Female",-1.30214166536006,0.433957939214151,0.998697067850574,1,0,0.5,-0.5,0
"250","subj.10","test",8,"control_first",2,"Amizero",30,"Female",0.995755391157692,0.433957939214151,0.998697067850574,1,0,0.5,-0.5,1
"251","subj.11","test",8,"test_first",1,"Bahati",26,"Female",0.382982842752958,0.433957939214151,-0.998697067850574,1,1,0.5,0.5,1
"252","subj.12","test",8,"control_first",2,"Chipie",28,"Female",0.689369116955325,0.433957939214151,0.998697067850574,1,0,0.5,-0.5,1
"253","subj.13","test",8,"test_first",1,"Amahirwe",20,"Male",-0.536175979854142,0.433957939214151,-0.998697067850574,1,1,0.5,0.5,1
"254","subj.14","test",8,"control_first",2,"Dufa",28,"Female",0.689369116955325,0.433957939214151,0.998697067850574,1,0,0.5,-0.5,0
"255","subj.15","test",8,"test_first",1,"Jane",15,"Female",-1.30214166536006,0.433957939214151,-0.998697067850574,1,1,0.5,0.5,1
"256","subj.16","test",8,"control_first",2,"Joy",15,"Female",-1.30214166536006,0.433957939214151,0.998697067850574,1,0,0.5,-0.5,0
"257","subj.1","control",9,"test_first",2,"Akela",31,"Female",1.14894852825888,0.723263232023585,0.998697067850574,0,1,-0.5,0.5,1
"258","subj.2","control",9,"test_first",2,"AliKaka",20,"Male",-0.536175979854142,0.723263232023585,0.998697067850574,0,1,-0.5,0.5,0
"259","subj.3","control",9,"control_first",1,"Nyankuru",29,"Male",0.842562254056509,0.723263232023585,-0.998697067850574,0,0,-0.5,-0.5,1
"260","subj.4","control",9,"test_first",2,"Roy",12,"Male",-1.76172107666361,0.723263232023585,0.998697067850574,0,1,-0.5,0.5,0
"261","subj.5","control",9,"control_first",1,"Tess",27,"Female",0.536175979854142,0.723263232023585,-0.998697067850574,0,0,-0.5,-0.5,1
"262","subj.6","control",9,"test_first",2,"Uruhara",30,"Male",0.995755391157692,0.723263232023585,0.998697067850574,0,1,-0.5,0.5,0
"263","subj.7","control",9,"control_first",1,"William",19,"Male",-0.689369116955325,0.723263232023585,-0.998697067850574,0,0,-0.5,-0.5,1
"264","subj.8","control",9,"test_first",2,"Akela",31,"Female",1.14894852825888,0.723263232023585,0.998697067850574,0,1,-0.5,0.5,0
"265","subj.9","control",9,"control_first",1,"Mary",15,"Female",-1.30214166536006,0.723263232023585,-0.998697067850574,0,0,-0.5,-0.5,0
"266","subj.10","control",9,"control_first",1,"Amizero",30,"Female",0.995755391157692,0.723263232023585,-0.998697067850574,0,0,-0.5,-0.5,0
"267","subj.11","control",9,"test_first",2,"Bahati",26,"Female",0.382982842752958,0.723263232023585,0.998697067850574,0,1,-0.5,0.5,1
"268","subj.12","control",9,"control_first",1,"Chipie",28,"Female",0.689369116955325,0.723263232023585,-0.998697067850574,0,0,-0.5,-0.5,0
"269","subj.13","control",9,"test_first",2,"Amahirwe",20,"Male",-0.536175979854142,0.723263232023585,0.998697067850574,0,1,-0.5,0.5,0
"270","subj.14","control",9,"control_first",1,"Dufa",28,"Female",0.689369116955325,0.723263232023585,-0.998697067850574,0,0,-0.5,-0.5,1
"271","subj.15","control",9,"test_first",2,"Jane",15,"Female",-1.30214166536006,0.723263232023585,0.998697067850574,0,1,-0.5,0.5,0
"272","subj.16","control",9,"control_first",1,"Joy",15,"Female",-1.30214166536006,0.723263232023585,-0.998697067850574,0,0,-0.5,-0.5,1
"273","subj.1","test",9,"test_first",1,"Akela",31,"Female",1.14894852825888,0.723263232023585,-0.998697067850574,1,1,0.5,0.5,0
"274","subj.2","test",9,"test_first",1,"AliKaka",20,"Male",-0.536175979854142,0.723263232023585,-0.998697067850574,1,1,0.5,0.5,1
"275","subj.3","test",9,"control_first",2,"Nyankuru",29,"Male",0.842562254056509,0.723263232023585,0.998697067850574,1,0,0.5,-0.5,1
"276","subj.4","test",9,"test_first",1,"Roy",12,"Male",-1.76172107666361,0.723263232023585,-0.998697067850574,1,1,0.5,0.5,1
"277","subj.5","test",9,"control_first",2,"Tess",27,"Female",0.536175979854142,0.723263232023585,0.998697067850574,1,0,0.5,-0.5,1
"278","subj.6","test",9,"test_first",1,"Uruhara",30,"Male",0.995755391157692,0.723263232023585,-0.998697067850574,1,1,0.5,0.5,0
"279","subj.7","test",9,"control_first",2,"William",19,"Male",-0.689369116955325,0.723263232023585,0.998697067850574,1,0,0.5,-0.5,0
"280","subj.8","test",9,"test_first",1,"Akela",31,"Female",1.14894852825888,0.723263232023585,-0.998697067850574,1,1,0.5,0.5,1
"281","subj.9","test",9,"control_first",2,"Mary",15,"Female",-1.30214166536006,0.723263232023585,0.998697067850574,1,0,0.5,-0.5,1
"282","subj.10","test",9,"control_first",2,"Amizero",30,"Female",0.995755391157692,0.723263232023585,0.998697067850574,1,0,0.5,-0.5,0
"283","subj.11","test",9,"test_first",1,"Bahati",26,"Female",0.382982842752958,0.723263232023585,-0.998697067850574,1,1,0.5,0.5,1
"284","subj.12","test",9,"control_first",2,"Chipie",28,"Female",0.689369116955325,0.723263232023585,0.998697067850574,1,0,0.5,-0.5,1
"285","subj.13","test",9,"test_first",1,"Amahirwe",20,"Male",-0.536175979854142,0.723263232023585,-0.998697067850574,1,1,0.5,0.5,1
"286","subj.14","test",9,"control_first",2,"Dufa",28,"Female",0.689369116955325,0.723263232023585,0.998697067850574,1,0,0.5,-0.5,1
"287","subj.15","test",9,"test_first",1,"Jane",15,"Female",-1.30214166536006,0.723263232023585,-0.998697067850574,1,1,0.5,0.5,0
"288","subj.16","test",9,"control_first",2,"Joy",15,"Female",-1.30214166536006,0.723263232023585,0.998697067850574,1,0,0.5,-0.5,1
"289","subj.1","control",10,"test_first",2,"Akela",31,"Female",1.14894852825888,1.01256852483302,0.998697067850574,0,1,-0.5,0.5,0
"290","subj.2","control",10,"test_first",2,"AliKaka",20,"Male",-0.536175979854142,1.01256852483302,0.998697067850574,0,1,-0.5,0.5,0
"291","subj.3","control",10,"control_first",1,"Nyankuru",29,"Male",0.842562254056509,1.01256852483302,-0.998697067850574,0,0,-0.5,-0.5,1
"292","subj.4","control",10,"test_first",2,"Roy",12,"Male",-1.76172107666361,1.01256852483302,0.998697067850574,0,1,-0.5,0.5,1
"293","subj.5","control",10,"control_first",1,"Tess",27,"Female",0.536175979854142,1.01256852483302,-0.998697067850574,0,0,-0.5,-0.5,0
"294","subj.6","control",10,"test_first",2,"Uruhara",30,"Male",0.995755391157692,1.01256852483302,0.998697067850574,0,1,-0.5,0.5,1
"295","subj.7","control",10,"control_first",1,"William",19,"Male",-0.689369116955325,1.01256852483302,-0.998697067850574,0,0,-0.5,-0.5,0
"296","subj.8","control",10,"test_first",2,"Akela",31,"Female",1.14894852825888,1.01256852483302,0.998697067850574,0,1,-0.5,0.5,0
"297","subj.9","control",10,"control_first",1,"Mary",15,"Female",-1.30214166536006,1.01256852483302,-0.998697067850574,0,0,-0.5,-0.5,1
"298","subj.10","control",10,"control_first",1,"Amizero",30,"Female",0.995755391157692,1.01256852483302,-0.998697067850574,0,0,-0.5,-0.5,0
"299","subj.11","control",10,"test_first",2,"Bahati",26,"Female",0.382982842752958,1.01256852483302,0.998697067850574,0,1,-0.5,0.5,0
"300","subj.12","control",10,"control_first",1,"Chipie",28,"Female",0.689369116955325,1.01256852483302,-0.998697067850574,0,0,-0.5,-0.5,0
"301","subj.13","control",10,"test_first",2,"Amahirwe",20,"Male",-0.536175979854142,1.01256852483302,0.998697067850574,0,1,-0.5,0.5,1
"302","subj.14","control",10,"control_first",1,"Dufa",28,"Female",0.689369116955325,1.01256852483302,-0.998697067850574,0,0,-0.5,-0.5,0
"303","subj.15","control",10,"test_first",2,"Jane",15,"Female",-1.30214166536006,1.01256852483302,0.998697067850574,0,1,-0.5,0.5,0
"304","subj.16","control",10,"control_first",1,"Joy",15,"Female",-1.30214166536006,1.01256852483302,-0.998697067850574,0,0,-0.5,-0.5,0
"305","subj.1","test",10,"test_first",1,"Akela",31,"Female",1.14894852825888,1.01256852483302,-0.998697067850574,1,1,0.5,0.5,0
"306","subj.2","test",10,"test_first",1,"AliKaka",20,"Male",-0.536175979854142,1.01256852483302,-0.998697067850574,1,1,0.5,0.5,1
"307","subj.3","test",10,"control_first",2,"Nyankuru",29,"Male",0.842562254056509,1.01256852483302,0.998697067850574,1,0,0.5,-0.5,0
"308","subj.4","test",10,"test_first",1,"Roy",12,"Male",-1.76172107666361,1.01256852483302,-0.998697067850574,1,1,0.5,0.5,0
"309","subj.5","test",10,"control_first",2,"Tess",27,"Female",0.536175979854142,1.01256852483302,0.998697067850574,1,0,0.5,-0.5,1
"310","subj.6","test",10,"test_first",1,"Uruhara",30,"Male",0.995755391157692,1.01256852483302,-0.998697067850574,1,1,0.5,0.5,1
"311","subj.7","test",10,"control_first",2,"William",19,"Male",-0.689369116955325,1.01256852483302,0.998697067850574,1,0,0.5,-0.5,0
"312","subj.8","test",10,"test_first",1,"Akela",31,"Female",1.14894852825888,1.01256852483302,-0.998697067850574,1,1,0.5,0.5,0
"313","subj.9","test",10,"control_first",2,"Mary",15,"Female",-1.30214166536006,1.01256852483302,0.998697067850574,1,0,0.5,-0.5,1
"314","subj.10","test",10,"control_first",2,"Amizero",30,"Female",0.995755391157692,1.01256852483302,0.998697067850574,1,0,0.5,-0.5,0
"315","subj.11","test",10,"test_first",1,"Bahati",26,"Female",0.382982842752958,1.01256852483302,-0.998697067850574,1,1,0.5,0.5,0
"316","subj.12","test",10,"control_first",2,"Chipie",28,"Female",0.689369116955325,1.01256852483302,0.998697067850574,1,0,0.5,-0.5,1
"317","subj.13","test",10,"test_first",1,"Amahirwe",20,"Male",-0.536175979854142,1.01256852483302,-0.998697067850574,1,1,0.5,0.5,0
"318","subj.14","test",10,"control_first",2,"Dufa",28,"Female",0.689369116955325,1.01256852483302,0.998697067850574,1,0,0.5,-0.5,0
"319","subj.15","test",10,"test_first",1,"Jane",15,"Female",-1.30214166536006,1.01256852483302,-0.998697067850574,1,1,0.5,0.5,0
"320","subj.16","test",10,"control_first",2,"Joy",15,"Female",-1.30214166536006,1.01256852483302,0.998697067850574,1,0,0.5,-0.5,0
"321","subj.1","control",11,"test_first",2,"Akela",31,"Female",1.14894852825888,1.30187381764245,0.998697067850574,0,1,-0.5,0.5,0
"322","subj.2","control",11,"test_first",2,"AliKaka",20,"Male",-0.536175979854142,1.30187381764245,0.998697067850574,0,1,-0.5,0.5,0
"323","subj.3","control",11,"control_first",1,"Nyankuru",29,"Male",0.842562254056509,1.30187381764245,-0.998697067850574,0,0,-0.5,-0.5,0
"324","subj.4","control",11,"test_first",2,"Roy",12,"Male",-1.76172107666361,1.30187381764245,0.998697067850574,0,1,-0.5,0.5,1
"325","subj.5","control",11,"control_first",1,"Tess",27,"Female",0.536175979854142,1.30187381764245,-0.998697067850574,0,0,-0.5,-0.5,0
"326","subj.6","control",11,"test_first",2,"Uruhara",30,"Male",0.995755391157692,1.30187381764245,0.998697067850574,0,1,-0.5,0.5,0
"327","subj.7","control",11,"control_first",1,"William",19,"Male",-0.689369116955325,1.30187381764245,-0.998697067850574,0,0,-0.5,-0.5,0
"328","subj.8","control",11,"test_first",2,"Akela",31,"Female",1.14894852825888,1.30187381764245,0.998697067850574,0,1,-0.5,0.5,0
"329","subj.9","control",11,"control_first",1,"Mary",15,"Female",-1.30214166536006,1.30187381764245,-0.998697067850574,0,0,-0.5,-0.5,0
"330","subj.10","control",11,"control_first",1,"Amizero",30,"Female",0.995755391157692,1.30187381764245,-0.998697067850574,0,0,-0.5,-0.5,0
"331","subj.11","control",11,"test_first",2,"Bahati",26,"Female",0.382982842752958,1.30187381764245,0.998697067850574,0,1,-0.5,0.5,0
"332","subj.12","control",11,"control_first",1,"Chipie",28,"Female",0.689369116955325,1.30187381764245,-0.998697067850574,0,0,-0.5,-0.5,1
"333","subj.13","control",11,"test_first",2,"Amahirwe",20,"Male",-0.536175979854142,1.30187381764245,0.998697067850574,0,1,-0.5,0.5,1
"334","subj.14","control",11,"control_first",1,"Dufa",28,"Female",0.689369116955325,1.30187381764245,-0.998697067850574,0,0,-0.5,-0.5,1
"335","subj.15","control",11,"test_first",2,"Jane",15,"Female",-1.30214166536006,1.30187381764245,0.998697067850574,0,1,-0.5,0.5,1
"336","subj.16","control",11,"control_first",1,"Joy",15,"Female",-1.30214166536006,1.30187381764245,-0.998697067850574,0,0,-0.5,-0.5,0
"337","subj.1","test",11,"test_first",1,"Akela",31,"Female",1.14894852825888,1.30187381764245,-0.998697067850574,1,1,0.5,0.5,1
"338","subj.2","test",11,"test_first",1,"AliKaka",20,"Male",-0.536175979854142,1.30187381764245,-0.998697067850574,1,1,0.5,0.5,1
"339","subj.3","test",11,"control_first",2,"Nyankuru",29,"Male",0.842562254056509,1.30187381764245,0.998697067850574,1,0,0.5,-0.5,1
"340","subj.4","test",11,"test_first",1,"Roy",12,"Male",-1.76172107666361,1.30187381764245,-0.998697067850574,1,1,0.5,0.5,0
"341","subj.5","test",11,"control_first",2,"Tess",27,"Female",0.536175979854142,1.30187381764245,0.998697067850574,1,0,0.5,-0.5,1
"342","subj.6","test",11,"test_first",1,"Uruhara",30,"Male",0.995755391157692,1.30187381764245,-0.998697067850574,1,1,0.5,0.5,0
"343","subj.7","test",11,"control_first",2,"William",19,"Male",-0.689369116955325,1.30187381764245,0.998697067850574,1,0,0.5,-0.5,0
"344","subj.8","test",11,"test_first",1,"Akela",31,"Female",1.14894852825888,1.30187381764245,-0.998697067850574,1,1,0.5,0.5,0
"345","subj.9","test",11,"control_first",2,"Mary",15,"Female",-1.30214166536006,1.30187381764245,0.998697067850574,1,0,0.5,-0.5,1
"346","subj.10","test",11,"control_first",2,"Amizero",30,"Female",0.995755391157692,1.30187381764245,0.998697067850574,1,0,0.5,-0.5,1
"347","subj.11","test",11,"test_first",1,"Bahati",26,"Female",0.382982842752958,1.30187381764245,-0.998697067850574,1,1,0.5,0.5,1
"348","subj.12","test",11,"control_first",2,"Chipie",28,"Female",0.689369116955325,1.30187381764245,0.998697067850574,1,0,0.5,-0.5,1
"349","subj.13","test",11,"test_first",1,"Amahirwe",20,"Male",-0.536175979854142,1.30187381764245,-0.998697067850574,1,1,0.5,0.5,1
"350","subj.14","test",11,"control_first",2,"Dufa",28,"Female",0.689369116955325,1.30187381764245,0.998697067850574,1,0,0.5,-0.5,1
"351","subj.15","test",11,"test_first",1,"Jane",15,"Female",-1.30214166536006,1.30187381764245,-0.998697067850574,1,1,0.5,0.5,1
"352","subj.16","test",11,"control_first",2,"Joy",15,"Female",-1.30214166536006,1.30187381764245,0.998697067850574,1,0,0.5,-0.5,1
"353","subj.1","control",12,"test_first",2,"Akela",31,"Female",1.14894852825888,1.59117911045189,0.998697067850574,0,1,-0.5,0.5,0
"354","subj.2","control",12,"test_first",2,"AliKaka",20,"Male",-0.536175979854142,1.59117911045189,0.998697067850574,0,1,-0.5,0.5,0
"355","subj.3","control",12,"control_first",1,"Nyankuru",29,"Male",0.842562254056509,1.59117911045189,-0.998697067850574,0,0,-0.5,-0.5,1
"356","subj.4","control",12,"test_first",2,"Roy",12,"Male",-1.76172107666361,1.59117911045189,0.998697067850574,0,1,-0.5,0.5,0
"357","subj.5","control",12,"control_first",1,"Tess",27,"Female",0.536175979854142,1.59117911045189,-0.998697067850574,0,0,-0.5,-0.5,0
"358","subj.6","control",12,"test_first",2,"Uruhara",30,"Male",0.995755391157692,1.59117911045189,0.998697067850574,0,1,-0.5,0.5,0
"359","subj.7","control",12,"control_first",1,"William",19,"Male",-0.689369116955325,1.59117911045189,-0.998697067850574,0,0,-0.5,-0.5,0
"360","subj.8","control",12,"test_first",2,"Akela",31,"Female",1.14894852825888,1.59117911045189,0.998697067850574,0,1,-0.5,0.5,1
"361","subj.9","control",12,"control_first",1,"Mary",15,"Female",-1.30214166536006,1.59117911045189,-0.998697067850574,0,0,-0.5,-0.5,0
"362","subj.10","control",12,"control_first",1,"Amizero",30,"Female",0.995755391157692,1.59117911045189,-0.998697067850574,0,0,-0.5,-0.5,1
"363","subj.11","control",12,"test_first",2,"Bahati",26,"Female",0.382982842752958,1.59117911045189,0.998697067850574,0,1,-0.5,0.5,0
"364","subj.12","control",12,"control_first",1,"Chipie",28,"Female",0.689369116955325,1.59117911045189,-0.998697067850574,0,0,-0.5,-0.5,0
"365","subj.13","control",12,"test_first",2,"Amahirwe",20,"Male",-0.536175979854142,1.59117911045189,0.998697067850574,0,1,-0.5,0.5,0
"366","subj.14","control",12,"control_first",1,"Dufa",28,"Female",0.689369116955325,1.59117911045189,-0.998697067850574,0,0,-0.5,-0.5,0
"367","subj.15","control",12,"test_first",2,"Jane",15,"Female",-1.30214166536006,1.59117911045189,0.998697067850574,0,1,-0.5,0.5,0
"368","subj.16","control",12,"control_first",1,"Joy",15,"Female",-1.30214166536006,1.59117911045189,-0.998697067850574,0,0,-0.5,-0.5,0
"369","subj.1","test",12,"test_first",1,"Akela",31,"Female",1.14894852825888,1.59117911045189,-0.998697067850574,1,1,0.5,0.5,1
"370","subj.2","test",12,"test_first",1,"AliKaka",20,"Male",-0.536175979854142,1.59117911045189,-0.998697067850574,1,1,0.5,0.5,0
"371","subj.3","test",12,"control_first",2,"Nyankuru",29,"Male",0.842562254056509,1.59117911045189,0.998697067850574,1,0,0.5,-0.5,0
"372","subj.4","test",12,"test_first",1,"Roy",12,"Male",-1.76172107666361,1.59117911045189,-0.998697067850574,1,1,0.5,0.5,1
"373","subj.5","test",12,"control_first",2,"Tess",27,"Female",0.536175979854142,1.59117911045189,0.998697067850574,1,0,0.5,-0.5,0
"374","subj.6","test",12,"test_first",1,"Uruhara",30,"Male",0.995755391157692,1.59117911045189,-0.998697067850574,1,1,0.5,0.5,1
"375","subj.7","test",12,"control_first",2,"William",19,"Male",-0.689369116955325,1.59117911045189,0.998697067850574,1,0,0.5,-0.5,0
"376","subj.8","test",12,"test_first",1,"Akela",31,"Female",1.14894852825888,1.59117911045189,-0.998697067850574,1,1,0.5,0.5,0
"377","subj.9","test",12,"control_first",2,"Mary",15,"Female",-1.30214166536006,1.59117911045189,0.998697067850574,1,0,0.5,-0.5,0
"378","subj.10","test",12,"control_first",2,"Amizero",30,"Female",0.995755391157692,1.59117911045189,0.998697067850574,1,0,0.5,-0.5,1
"379","subj.11","test",12,"test_first",1,"Bahati",26,"Female",0.382982842752958,1.59117911045189,-0.998697067850574,1,1,0.5,0.5,1
"380","subj.12","test",12,"control_first",2,"Chipie",28,"Female",0.689369116955325,1.59117911045189,0.998697067850574,1,0,0.5,-0.5,1
"381","subj.13","test",12,"test_first",1,"Amahirwe",20,"Male",-0.536175979854142,1.59117911045189,-0.998697067850574,1,1,0.5,0.5,0
"382","subj.14","test",12,"control_first",2,"Dufa",28,"Female",0.689369116955325,1.59117911045189,0.998697067850574,1,0,0.5,-0.5,1
"383","subj.15","test",12,"test_first",1,"Jane",15,"Female",-1.30214166536006,1.59117911045189,-0.998697067850574,1,1,0.5,0.5,1
"384","subj.16","test",12,"control_first",2,"Joy",15,"Female",-1.30214166536006,1.59117911045189,0.998697067850574,1,0,0.5,-0.5,1
